title,price,original price,url,timestamp
MB Quart Formula 1 inch Tweeter kit,$27.95,"$39.99 | 30% OFF
Previous price: $39.99 30% off",https://www.ebay.com/itm/155835299206?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432,2025-03-21 14:48:55
Sony FE 24-70mm F2.8 GM II Lens,"$1,719.00","$2,306.99 | 25% OFF
Previous price: $2,306.99 25% off",https://www.ebay.com/itm/204911213109?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,2025-03-21 14:48:55
Canon 3680C002 Rf 24-70mm F2.8 L is USM,"$1,849.00","$2,656.99 | 30% OFF
Previous price: $2,656.99 30% off",https://www.ebay.com/itm/326389378879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,2025-03-21 14:48:55
"Sigma 24-70MM F2.8 DG DN II ART Lens, L Mount",$999.00,"$2,616.00 | 62% OFF
Previous price: $2,616.00 62% off",https://www.ebay.com/itm/286205099093?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,2025-03-21 14:48:55
Sony FE 70-200mm F4 Macro G OSS II,"$1,279.00","$1,737.99 | 26% OFF
Previous price: $1,737.99 26% off",https://www.ebay.com/itm/197123341040?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,2025-03-21 14:48:55
Sony FE 70-200mm F2.8 GM OSS II Full-Frame Constant-Aperture Lens,"$2,399.00","$3,166.00 | 24% OFF
Previous price: $3,166.00 24% off",https://www.ebay.com/itm/286150852827?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425,2025-03-21 14:48:55
LG 55-Inch Class OLED evo G4 Series 4K TV with webOS 24,"$1,499.00","$3,199.95 | 53% OFF
Previous price: $3,199.95 53% off",https://www.ebay.com/itm/186732090674?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,2025-03-21 14:48:55
Samsung Music Frame Dolby Atmos Picture Frame/Smart Speaker,$160.00,"$499.99 | 68% OFF
Previous price: $499.99 68% off",https://www.ebay.com/itm/186849010545?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,2025-03-21 14:48:55
"Aura Studio 3, Wireless speaker with beautiful Harman Kardon sound",$99.95,"$299.95 | 67% OFF
Previous price: $299.95 67% off",https://www.ebay.com/itm/395535173196?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,2025-03-21 14:48:55
LG 77-Inch Class OLED evo C4 Series TV with webOS 24,"$1,856.00","$4,199.95 | 56% OFF
Previous price: $4,199.95 56% off",https://www.ebay.com/itm/156232239135?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,2025-03-21 14:48:55
STATUS Between 3ANC Wireless Earbuds (CERTIFIED REFURBISHED) - ONYX,$82.88,"$119.00 | 30% OFF
Previous price: $119.00 30% off",https://www.ebay.com/itm/266692431952?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413,2025-03-21 14:48:56
Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,$51.45,"$80.00 | 36% OFF
Previous price: $80.00 36% off",https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,2025-03-21 14:48:56
"Logitech Z623 400 Watt Home Speaker System, 2.1 Speaker System - Black",$95.00,"$132.68 | 28% OFF
Previous price: $132.68 28% off",https://www.ebay.com/itm/167065352702?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,2025-03-21 14:48:56
Logitech G560 PC Gaming Speaker System with 7.1 DTS:X Ultra Surround Sound,$128.00,"$249.99 | 49% OFF
Previous price: $249.99 49% off",https://www.ebay.com/itm/167051732357?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,2025-03-21 14:48:56
Razer Barracuda X Wireless Multi Platform Gaming and Mobile Black Headset,$41.99,"$99.95 | 58% OFF
Previous price: $99.95 58% off",https://www.ebay.com/itm/286097764131?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,2025-03-21 14:48:56
"SteelSeries Arctis Nova Pro Gaming Headset for Xbox, PC, PS4, and PS5 (Refurb)",$144.99,"$249.99 | 42% OFF
Previous price: $249.99 42% off",https://www.ebay.com/itm/295963007018?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427,2025-03-21 14:48:56
Apple Watch Series SE (2nd Gen) 40mm GPS + WiFi + Cellular Unlocked - Excellent,$137.99,"$299.99 | 54% OFF
Previous price: $299.99 54% off",https://www.ebay.com/itm/196138751781?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,2025-03-21 14:48:56
Samsung Galaxy Watch 6 Classic 43mm Bluetooth R950 - Excellent,$99.99,"$159.99 | 38% OFF
Previous price: $159.99 38% off",https://www.ebay.com/itm/326305248291?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,2025-03-21 14:48:56
Samsung Galaxy S22+ 5G SM-S906U1 128GB 256GB Unlocked Very Good Refurbished,$234.95,"$1,199.99 | 80% OFF
Previous price: $1,199.99 80% off",https://www.ebay.com/itm/204769428202?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,2025-03-21 14:48:56
Apple Watch Series 6 40mm (GPS + Cellular) Aluminum Case - Very Good,$119.99,"$599.00 | 80% OFF
Previous price: $599.00 80% off",https://www.ebay.com/itm/254878963982?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,2025-03-21 14:48:56
Apple Watch Series 10 GPS + Cellular 42mm Smartwatch Aluminium Case - Excellent,$294.99,"$499.00 | 41% OFF
Previous price: $499.00 41% off",https://www.ebay.com/itm/156512158074?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411,2025-03-21 14:48:56
TP-Link Deco AXE5300 Wi-Fi 6E Tri-Band 9 3-Pack (Refurbished),$174.99,"$299.99 | 42% OFF
Previous price: $299.99 42% off",https://www.ebay.com/itm/144782360525?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,2025-03-21 14:48:56
Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,$195.00,"$435.00 | 55% OFF
Previous price: $435.00 55% off",https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,2025-03-21 14:48:56
"Acer XZ322QU 31.5"" Curved Monitor LED 144Hz 2560x1440 Certified Refurbished",$149.99,"$249.99 | 40% OFF
Previous price: $249.99 40% off",https://www.ebay.com/itm/256547414823?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,2025-03-21 14:48:56
"Acer PM161Q 15.6"" Monitor LCD Display 60Hz 1920x1080 Certified Refurbished",$59.99,"$149.99 | 60% OFF
Previous price: $149.99 60% off",https://www.ebay.com/itm/275924898150?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,2025-03-21 14:48:56
"Acer CB272 E 27"" Monitor FullHD 1920x1080 100Hz IPS 1ms 250Nit HDMI DisplayPort",$89.99,"$139.99 | 36% OFF
Previous price: $139.99 36% off",https://www.ebay.com/itm/266600046936?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405,2025-03-21 14:48:56
"Apple iPad 7 10.2"" 32GB 128GB Space Gray Gold Silver WiFi or Cellular - Good",$132.99,$132.99,https://www.ebay.com/itm/154843157684?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,2025-03-21 15:34:19
"Seagate EXOS X16 ST14000NM005G 14TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD",$147.99,"$199.99 | 26% OFF
Previous price: $199.99 26% off",https://www.ebay.com/itm/176825170520?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,2025-03-21 15:34:19
36V 105Ah Golf Cart LiFePO4 Lithium Battery 15000+ Cycle 200A BMS + 20A Charger,$829.99,"$1,499.99 | 45% OFF
Previous price: $1,499.99 45% off",https://www.ebay.com/itm/364958681355?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,2025-03-21 15:34:19
🔥 Nintendo Switch OLED 64GB WHITE Joy Cons Newest Game Console + 2 Day SHIP! 🔥,$269.99,"$369.99 | 27% OFF
Previous price: $369.99 27% off",https://www.ebay.com/itm/194991515485?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,2025-03-21 15:34:19
VIZIO V20x-J8B-RB V-Series 2.0 Compact Sound Bar,$42.34,"$149.95 | 72% OFF
Previous price: $149.95 72% off",https://www.ebay.com/itm/135394456824?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,2025-03-21 15:34:19
Samsung Galaxy Watch5 Pro 45mm R920N GPS - Very Good,$79.99,"$449.99 | 82% OFF
Previous price: $449.99 82% off",https://www.ebay.com/itm/256277867994?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006400,2025-03-21 15:34:19
